"Date","Price","Open","High","Low","Vol.","Change %"
"10/16/2023","13,500.00","13,450.00","13,800.00","13,250.00","3.68M","0.75%"
"10/13/2023","13,400.00","13,050.00","13,400.00","12,900.00","2.40M","1.13%"
"10/12/2023","13,250.00","13,800.00","13,800.00","13,200.00","2.65M","-2.93%"
"10/11/2023","13,650.00","13,600.00","13,650.00","13,250.00","2.08M","1.87%"
"10/10/2023","13,400.00","13,750.00","13,950.00","13,400.00","3.56M","-0.37%"
"10/09/2023","13,450.00","13,400.00","13,650.00","13,250.00","2.75M","2.67%"
"10/06/2023","13,100.00","12,850.00","13,100.00","12,550.00","2.13M","1.95%"
"10/05/2023","12,850.00","13,250.00","13,400.00","12,750.00","2.05M","-0.77%"
"10/04/2023","12,950.00","12,200.00","13,200.00","12,200.00","2.25M","3.19%"
"10/03/2023","12,550.00","13,250.00","13,350.00","12,550.00","4.04M","-6.69%"
"10/02/2023","13,450.00","13,400.00","14,000.00","13,400.00","3.75M","1.51%"
"09/29/2023","13,250.00","13,500.00","13,750.00","13,100.00","2.19M","-0.75%"
"09/28/2023","13,350.00","12,500.00","13,350.00","12,400.00","3.90M","6.80%"
"09/27/2023","12,500.00","12,400.00","12,600.00","11,650.00","3.61M","2.46%"
"09/26/2023","12,200.00","13,000.00","13,450.00","12,200.00","3.03M","-6.15%"
"09/25/2023","13,000.00","13,450.00","14,350.00","13,000.00","6.69M","-3.35%"
"09/22/2023","13,450.00","13,600.00","13,700.00","13,000.00","4.22M","-2.89%"
"09/21/2023","13,850.00","13,500.00","14,000.00","13,500.00","4.57M","3.36%"
"09/20/2023","13,400.00","13,000.00","13,500.00","12,900.00","4.08M","4.28%"
"09/19/2023","12,850.00","12,600.00","12,850.00","12,300.00","1.56M","3.63%"
"09/18/2023","12,400.00","13,000.00","13,000.00","12,300.00","1.80M","-4.25%"
"09/15/2023","12,950.00","13,200.00","13,300.00","12,900.00","2.19M","-0.38%"
"09/14/2023","13,000.00","12,900.00","13,150.00","12,700.00","2.51M","1.56%"
"09/13/2023","12,800.00","13,000.00","13,100.00","12,800.00","2.77M","-0.39%"
"09/12/2023","12,850.00","12,600.00","13,000.00","12,600.00","1.81M","1.18%"
"09/11/2023","12,700.00","13,100.00","13,300.00","12,700.00","4.48M","-1.17%"
"09/08/2023","12,850.00","12,350.00","13,000.00","12,300.00","3.42M","5.33%"
"09/07/2023","12,200.00","12,200.00","12,300.00","12,100.00","1.37M","0.41%"
"09/06/2023","12,150.00","12,150.00","12,250.00","12,050.00","1.35M","-0.41%"
"09/05/2023","12,200.00","12,300.00","12,300.00","12,100.00","1.35M","2.09%"
"08/31/2023","11,950.00","11,600.00","12,000.00","11,400.00","1.78M","4.82%"
"08/30/2023","11,400.00","11,550.00","11,550.00","11,350.00","603.10K","0.00%"
"08/29/2023","11,400.00","11,500.00","11,650.00","11,400.00","1.23M","-0.44%"
"08/28/2023","11,450.00","11,500.00","11,600.00","11,350.00","553.70K","0.00%"
"08/25/2023","11,450.00","11,400.00","11,700.00","11,200.00","1.01M","1.78%"
"08/24/2023","11,250.00","11,050.00","11,250.00","11,050.00","537.20K","1.81%"
"08/23/2023","11,050.00","11,500.00","11,500.00","11,050.00","787.80K","-1.78%"
"08/22/2023","11,250.00","11,300.00","11,450.00","10,750.00","1.31M","-0.44%"
"08/21/2023","11,300.00","11,600.00","11,650.00","11,000.00","1.25M","-3.00%"
"08/18/2023","11,650.00","12,400.00","12,450.00","11,650.00","3.45M","-6.80%"
"08/17/2023","12,500.00","12,700.00","12,800.00","12,500.00","1.53M","-1.57%"
"08/16/2023","12,700.00","12,950.00","12,950.00","12,700.00","996.30K","-1.17%"
"08/15/2023","12,850.00","12,800.00","12,900.00","12,750.00","1.32M","0.39%"
"08/14/2023","12,800.00","12,950.00","13,000.00","12,750.00","1.57M","0.00%"
"08/11/2023","12,800.00","12,600.00","12,800.00","12,400.00","1.71M","1.59%"
"08/10/2023","12,600.00","13,000.00","13,000.00","12,600.00","1.65M","-1.95%"
"08/09/2023","12,850.00","13,100.00","13,150.00","12,850.00","1.38M","-1.91%"
"08/08/2023","13,100.00","13,300.00","13,400.00","13,050.00","3.01M","0.77%"
"08/07/2023","13,000.00","12,850.00","13,000.00","12,800.00","3.49M","2.77%"
"08/04/2023","12,650.00","12,650.00","12,750.00","12,550.00","1.77M","0.80%"
"08/03/2023","12,550.00","12,500.00","12,700.00","12,400.00","1.64M","0.40%"
"08/02/2023","12,500.00","12,400.00","12,550.00","12,250.00","1.19M","0.81%"
"08/01/2023","12,400.00","12,600.00","12,700.00","12,350.00","2.13M","-1.20%"
"07/31/2023","12,550.00","12,900.00","12,900.00","12,450.00","2.87M","-1.95%"
"07/28/2023","12,800.00","12,700.00","12,900.00","12,650.00","1.97M","0.79%"
"07/27/2023","12,700.00","12,600.00","12,800.00","12,450.00","4.11M","-0.78%"
"07/26/2023","12,800.00","13,500.00","13,550.00","12,750.00","7.41M","-5.19%"
"07/25/2023","13,500.00","13,800.00","13,850.00","13,400.00","1.88M","-1.46%"
"07/24/2023","13,700.00","13,550.00","13,700.00","13,350.00","3.86M","3.01%"
"07/21/2023","13,300.00","13,200.00","13,350.00","13,050.00","1.67M","1.53%"
"07/20/2023","13,100.00","13,200.00","13,200.00","12,950.00","1.75M","-0.38%"
"07/19/2023","13,150.00","13,300.00","13,600.00","13,150.00","2.66M","-0.75%"
"07/18/2023","13,250.00","13,350.00","13,500.00","13,200.00","1.32M","-0.75%"
"07/17/2023","13,350.00","13,200.00","13,700.00","13,100.00","2.58M","1.52%"
"07/14/2023","13,150.00","13,100.00","13,400.00","13,100.00","2.43M","0.38%"
"07/13/2023","13,100.00","13,250.00","13,250.00","13,050.00","1.68M","0.00%"
"07/12/2023","13,100.00","13,050.00","13,250.00","12,950.00","1.81M","0.77%"
"07/11/2023","13,000.00","13,250.00","13,400.00","13,000.00","3.03M","-1.89%"
"07/10/2023","13,250.00","13,200.00","13,500.00","13,050.00","2.92M","1.15%"
"07/07/2023","13,100.00","12,700.00","13,100.00","12,650.00","1.73M","2.75%"
"07/06/2023","12,750.00","13,000.00","13,100.00","12,650.00","1.66M","-1.92%"
"07/05/2023","13,000.00","12,850.00","13,300.00","12,800.00","3.38M","0.78%"
"07/04/2023","12,900.00","12,900.00","13,100.00","12,750.00","1.75M","0.00%"
"07/03/2023","12,900.00","12,800.00","13,000.00","12,550.00","1.50M","1.98%"
"06/30/2023","12,650.00","12,600.00","12,750.00","12,500.00","1.40M","0.40%"
"06/29/2023","12,600.00","12,850.00","13,350.00","12,600.00","3.79M","-2.70%"
"06/28/2023","12,950.00","13,200.00","13,200.00","12,900.00","1.89M","-1.15%"
"06/27/2023","13,100.00","12,650.00","13,400.00","12,600.00","5.23M","3.97%"
