"Date","Price","Open","High","Low","Vol.","Change %"
"11/30/2022","16,050","15,100","16,050","15,000","1.87M","7.00%"
"11/29/2022","15,000","14,750","15,250","14,300","1.07M","1.01%"
"11/28/2022","14,850","14,750","15,000","14,500","884.10K","3.85%"
"11/25/2022","14,300","13,400","14,300","13,400","1.19M","6.72%"
"11/24/2022","13,400","13,200","13,800","12,800","530.80K","-0.74%"
"11/23/2022","13,500","13,800","14,100","13,500","410.00K","-3.57%"
"11/22/2022","14,000","13,950","14,600","13,800","909.00K","0.36%"
"11/21/2022","13,950","14,500","15,000","13,850","919.90K","-3.79%"
"11/18/2022","14,500","13,400","14,500","13,400","1.83M","6.23%"
"11/17/2022","13,650","13,450","14,000","13,250","622.30K","1.49%"
"11/16/2022","13,450","11,750","13,450","11,750","1.75M","6.75%"
"11/15/2022","12,600","12,850","13,100","12,600","1.51M","-6.67%"
"11/14/2022","13,500","13,500","13,950","13,050","1.32M","-3.57%"
"11/11/2022","14,000","14,000","14,450","14,000","1.07M","2.94%"
"11/10/2022","13,600","14,050","14,550","13,500","2.19M","-5.88%"
"11/09/2022","14,450","14,000","14,600","14,000","985.20K","1.76%"
"11/08/2022","14,200","13,200","14,200","13,000","1.12M","5.97%"
"11/07/2022","13,400","14,400","14,500","13,400","1.35M","-6.94%"
"11/04/2022","14,400","15,350","15,350","14,350","1.14M","-6.49%"
"11/03/2022","15,400","14,500","15,500","14,400","1.39M","4.41%"
"11/02/2022","14,750","14,750","15,100","14,650","799.60K","-0.34%"
"11/01/2022","14,800","14,850","15,200","14,700","827.40K","1.37%"
"10/31/2022","14,600","14,600","14,700","14,000","1.08M","0.69%"
"10/28/2022","14,500","14,850","14,900","14,350","1.30M","0.35%"
"10/27/2022","14,450","13,700","14,450","13,700","1.28M","6.64%"
"10/26/2022","13,550","14,200","14,350","13,500","736.10K","-3.21%"
"10/25/2022","14,000","13,150","14,400","13,100","1.48M","3.32%"
"10/24/2022","13,550","14,600","14,650","13,550","1.69M","-6.87%"
