"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2023","9,000.0","8,600.0","9,000.0","8,440.0","417.00K","6.89%"
"08/14/2023","8,420.0","8,270.0","8,420.0","7,870.0","505.10K","6.99%"
"08/11/2023","7,870.0","8,780.0","8,780.0","7,800.0","323.10K","-4.14%"
"08/10/2023","8,210.0","7,450.0","8,380.0","7,450.0","959.90K","4.72%"
"08/09/2023","7,840.0","7,580.0","7,840.0","7,400.0","663.40K","6.96%"
"08/08/2023","7,330.0","7,450.0","7,450.0","7,100.0","1.76M","5.16%"
"08/07/2023","6,970.0","6,970.0","6,970.0","6,970.0","183.20K","6.90%"
"08/04/2023","6,520.0","6,520.0","6,520.0","6,520.0","267.60K","6.89%"
"08/03/2023","6,100.0","5,790.0","6,100.0","5,790.0","190.70K","6.83%"
"08/02/2023","5,710.0","5,700.0","5,780.0","5,690.0","100.00K","0.18%"
"08/01/2023","5,700.0","5,600.0","5,700.0","5,600.0","65.90K","0.88%"
"07/31/2023","5,650.0","5,580.0","5,750.0","5,580.0","71.50K","1.25%"
"07/28/2023","5,580.0","5,620.0","5,620.0","5,550.0","112.90K","-0.71%"
"07/27/2023","5,620.0","5,710.0","5,710.0","5,600.0","45.10K","0.00%"
"07/26/2023","5,620.0","5,690.0","5,740.0","5,600.0","66.40K","-1.06%"
"07/25/2023","5,680.0","5,700.0","5,800.0","5,670.0","87.10K","1.97%"
"07/24/2023","5,570.0","5,550.0","5,650.0","5,540.0","384.40K","0.91%"
"07/21/2023","5,520.0","5,500.0","5,550.0","5,490.0","477.90K","1.28%"
"07/20/2023","5,450.0","5,750.0","5,850.0","5,400.0","182.60K","-5.22%"
"07/19/2023","5,750.0","5,950.0","6,000.0","5,730.0","132.50K","-3.52%"
"07/18/2023","5,960.0","6,180.0","6,180.0","5,860.0","67.20K","-3.56%"
"07/17/2023","6,180.0","6,160.0","6,200.0","6,050.0","181.10K","0.49%"
"07/14/2023","6,150.0","6,200.0","6,250.0","6,120.0","108.90K","-0.81%"
"07/13/2023","6,200.0","6,150.0","6,200.0","6,100.0","50.70K","0.81%"
"07/12/2023","6,150.0","6,150.0","6,150.0","6,100.0","29.20K","0.00%"
"07/11/2023","6,150.0","6,150.0","6,300.0","6,100.0","198.80K","0.49%"
